"id","name","bat_side","side","avg_batter_y_position","avg_batter_x_position","avg_foot_sep","avg_stance_angle","avg_intercept_y_vs_batter","avg_intercept_y_vs_plate"
669911,"Toglia, Michael","L","L",27.142782787029084,30.477341186038633,33.26239026454822,-6.059452465107085,27.512014586413652,0.3692317993846075
656976,"Smith, Pavin","L","L",28.905491883497508,28.769133054308444,32.20607564585098,-6.636385392568674,28.50903541448539,-0.39645646901214704
682657,"Martínez, Angel","L","L",31.114620995075516,25.727983300396737,35.8616019665425,-23.866064256001998,36.37062730225439,5.256006307178804
669364,"Edwards, Xavier","L","L",21.7007593832443,24.586457683499972,29.238887935295566,-10.043326647646488,27.48906884478809,5.68367893712356
686797,"Lee, Brooks","L","L",26.46023593124459,27.54542463473851,33.5522768803904,-1.0563575548985122,28.5473856562781,2.0871497250335302
641680,"Heim, Jonah","L","L",29.92336889335901,30.808432743514945,22.443672293937937,-16.644425995874844,28.993459828927975,-0.9299090644310191
672275,"Bailey, Patrick","L","L",29.12225981525833,28.842671437945263,29.2540041445669,-12.342862661013433,31.504644612213653,2.3823847969553142
669242,"Edman, Tommy","L","L",29.123921769283704,26.168333822468842,23.04350208989696,-14.186452227347933,29.397869513664656,0.2739477443809264
663968,"Mangum, Jake","L","L",26.435525889411686,28.924457177826888,22.9016245748562,-1.3298843122160848,19.228137849561687,-7.31522740081941
606466,"Marte, Ketel","L","L",31.09902838294626,21.804930164716513,20.991984321281674,-15.999664283913996,37.62877288304354,6.676702537820194
670764,"Walls, Taylor","L","L",28.10365871926209,26.791183246348986,27.866797930220194,-3.4334304615829723,24.60962872910203,-5.457925493938333
663728,"Raleigh, Cal","R","R",26.575873506140542,25.245345941821025,24.786146948721836,-2.4080427250539143,39.79088505736629,13.376793109624398
596019,"Lindor, Francisco","R","R",28.189869996761647,25.48371258781141,27.364533224489307,-9.338712483485939,31.240877718343107,-1.3308802511726583
682829,"De La Cruz, Elly","R","R",29.08295300744364,29.946199518085336,29.586685562175145,-21.784241272033054,36.81971652967492,7.736763522231289
664023,"Happ, Ian","R","R",30.078197130581213,28.37365871238098,24.03701420908837,-1.6090021675675852,34.79596316907136,4.717766038490133
645277,"Albies, Ozzie","R","R",33.17226724961671,17.60384249118845,28.700229057195543,-55.64809013132387,35.27348094809158,2.101213698474883
668804,"Reynolds, Bryan","R","R",31.10421352136594,28.55299719937522,31.260943955155227,-2.114261746897491,27.3843840617932,-3.7198294595727326
672695,"Perdomo, Geraldo","R","R",21.76723109026059,25.851696530474225,42.05398978260295,-14.014330008987525,28.16609625722529,6.3988651669647005
608070,"Ramírez, José","R","R",29.342417402833313,25.51163288618181,27.53780217097252,-6.851364899371816,31.942377629368504,2.599960226535199
691176,"Domínguez, Jasson","R","R",29.55019970198144,25.076835013131397,23.284853072531682,-23.886272054481793,28.202736289230582,-1.347463412750841
467793,"Santana, Carlos","R","R",28.70086742452347,27.45086452080161,27.2526675464468,-23.544291071167333,33.098754738544166,4.397887314020693
641680,"Heim, Jonah","R","R",28.89676223362161,31.377844682899852,24.594859102166172,-6.4344006839870636,25.967095879977396,-2.929666353644194
650489,"Castro, Willi","R","R",31.725334575264032,27.63948469753558,23.926111307775944,-1.043925172359743,31.85297013560162,0.12763556033758405
669364,"Edwards, Xavier","R","R",18.451463425138435,24.635019889560446,28.35395321313065,-8.729662900844593,30.679964288225708,12.228500863087227
682657,"Martínez, Angel","R","R",30.867031071923645,23.69786414034321,36.10886478254505,-24.01394656168072,39.70567490049638,9.046227419396889
669911,"Toglia, Michael","R","R",21.989200713602607,30.63762203131246,33.58225357020518,-3.8011470894540986,30.507751942670314,8.518551229067725
606466,"Marte, Ketel","R","R",29.991285146345078,24.9461175080351,19.748966406930332,6.147539522781733,37.83434914395728,7.843063997612198
686797,"Lee, Brooks","R","R",25.826393694236366,29.85038962709751,35.26931390536595,-2.08563941806855,33.317704251868065,7.491310557631689
669242,"Edman, Tommy","R","R",27.192151646880404,29.133562682160385,23.96972802577431,-3.7542070329812556,29.281533001492058,2.089381354611664
650859,"Rengifo, Luis","R","R",18.165281812218776,26.880117318920966,34.343356444893516,-18.59165459125355,27.76733155564396,9.60204974342518
670764,"Walls, Taylor","R","R",30.964098472345825,25.04791667864281,26.26403011137749,-9.503939663989211,28.227920021212537,-51.30343430548153
672275,"Bailey, Patrick","R","R",27.82626873379767,28.520644290698986,26.51089722491012,-8.939991009390779,29.33114007831649,1.5048713445188326
605137,"Bell, Josh","R","R",32.01272454373663,28.100353203097786,29.57270260946314,-19.894475471795705,25.480449754486866,-6.532274789249749
663968,"Mangum, Jake","R","R",24.157525662696223,28.778435509255583,25.4840407752292,0.22718073292143787,27.431560641538066,-25.84988659169697
593871,"Polanco, Jorge","R","R",21.74083008443861,26.0133772471408,31.563316724146187,-14.704789538332228,35.65966615634787,13.918836071909261
